field.header.stamp,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z
1777262855.379919,0.0,0.0,0.0,1.0,0.0044287729769356,-0.04001167310197,0.0032070425005395,-0.1686939932999999,0.0251246373,10.1013006059
1777262855.4813902,0.0007606181047620424,-0.005110179706398281,-0.014917922937003527,0.9998753737835094,0.0164933614313464,-0.1004873316835735,-0.2941316121923443,-0.6807580296999999,0.0873380249,10.1491570579
1777262855.5823808,0.006094095497902421,-0.00797102731356112,-0.07076450491279314,0.9974425845972671,0.1149953810907764,-0.0479529211985442,-1.1081095420912,0.2189432679,1.1114660977,9.1896351953
1777262855.6833751,0.014952724733724106,-0.016375948143267767,-0.13810653431485284,0.9901690913803495,0.2066251668204786,-0.1313360262125733,-1.3455834034406782,-0.1184447186999999,0.0873380249,10.9615203306
1777262855.7843218,-0.004512424524442997,-0.008723483186026941,-0.18621025587460552,0.9824608284675417,-0.3940080786377198,0.0939205303729448,-0.9601274381377306,-0.9140582332,0.0251246373,9.2973122123
1777262855.885208,-0.0424416293210994,-0.0038191505329403467,-0.27818656460933533,0.9595813448898604,-0.7318165553612224,-0.1201877356154595,-1.8687894799572784,-0.0382851616,-0.5312066172,9.8333044747
1777262855.9861355,-0.017683501864254103,-0.01142495019420445,-0.33122577691231425,0.9433166218103606,0.5314527572322734,-0.023060162741975,-1.1079568257816503,0.227318147,-0.47856452,9.475577496
1777262856.0870433,-0.04969080591097754,0.0008522300941348378,-0.3580364394216491,0.9323840440280238,-0.6704245989223219,-0.0071776665488266,-0.5624541680708226,-1.0121639598,-0.909272588,9.5904329808
1777262856.187994,-0.02595154724841365,-0.006450329590952712,-0.33862584304423915,0.9405410405007109,0.4851797154387736,0.042455134054762,0.4079052628067247,-0.3014956476,-0.2584248408,9.0664048314
1777262856.2889626,-0.030292952421085102,-0.005512955959927448,-0.40882960380491473,0.9120911683614277,-0.0626136869152965,-0.0507018147704352,-1.4992160108474792,-0.2596212521,-0.5455635528,9.4815595525
1777262856.3898978,-0.040043238008871586,-0.006937333236816303,-0.4284784229425198,0.902637609215358,-0.1551597705022959,-0.1191187214486129,-0.4256203547144672,-0.2907279459,-0.2656033086,9.9074819753
1777262856.49078,-0.038939409241652075,-0.014667170381414412,-0.4139970757957659,0.9093266837355367,0.0759000058461034,-0.1198823029963605,0.318260789101166,-0.7489534738,-0.4175475436999999,10.3322079868
1777262856.5916655,-0.02302209102463381,-0.02461497293310802,-0.3819132551098108,0.9235834299097101,0.3472768879155717,-0.0410806872688165,0.6867652440441188,-0.0191425808,0.5407779076,9.6753781831
1777262856.69266,-0.04676495446543079,-0.014448739036988963,-0.4175019801537011,0.9073568038769674,-0.4876231763915657,-0.0219911485751285,-0.759000058461034,-0.9702895643,-1.9848463467,9.5210411254
1777262856.793807,-0.057763251301213896,-0.016897068064397603,-0.4263013328491328,0.902576905034132,-0.1705841177667957,-0.1435533309765336,-0.1858557487217461,-0.897308475,-0.5132604477,9.6490571345
1777262856.8950543,-0.06744080351232254,-0.020554524164345406,-0.41615049155417716,0.9065583367534636,-0.1536326074068008,-0.1353066502608604,0.2287690317051567,-0.3170489944999999,0.5647061336,9.5748796339
1777262856.9963837,-0.07785656852748399,-0.022150433644591034,-0.38324649867524946,0.920092296609228,-0.2116648050356123,-0.0697913534641232,0.7185302364304156,0.1292124204,-0.4845465765,10.1539427031
1777262857.0975845,-0.08075958902039038,-0.01936733122117428,-0.3843890905392855,0.9194279864877989,-0.0729983959646628,0.0271835030998116,-0.0241291769088216,-0.2620140747,-0.6843472636,11.2354985183
1777262857.1987824,-0.08948378256635199,-0.018641314934119677,-0.34382622648403893,0.9345740634197437,-0.2087631951541717,0.0131336026212573,0.8681922197889292,-0.933200814,-0.1770688724,9.5042913672
1777262857.3000593,-0.08197876430076848,-0.03863968685892521,-0.18187338706594602,0.9791366237049476,0.0784961831084449,-0.0904080552533062,3.337767661513956,-1.2406785181,-0.8338986760999999,10.5152589157
1777262857.4013455,-0.08206440703370849,-0.04737939028210467,-0.12032365376464538,0.9882018239304294,-0.0445931623884551,-0.0784961831084449,1.2423471781852138,-0.3996013741999999,-0.2919243572,9.607182739
1777262857.5026374,-0.05186592260216164,-0.05242755739175517,-0.02380258756426798,0.9969928355428669,0.5002986300841745,0.063377268463044,1.889253465436912,-0.3170489944999999,0.6460621019999999,9.6083791503
1777262857.604594,-0.04076709198284442,-0.046819248268305295,0.03582592631525124,0.9974279448694563,0.1623374370511225,0.1629483022893205,1.1568260448374916,-0.1184447186999999,-0.2596212521,10.9375921046
1777262857.7068214,-0.04208538851525568,-0.051606202716060846,0.095175479834318,0.9932307123488762,-0.0865901475145686,-0.0395535241733214,1.172403108411541,0.5228317381,0.9415756931,10.0295159279
1777262857.808235,-0.04037365410722939,-0.05488142675673842,0.18881682317630805,0.9796459586691417,-0.0635299847725936,0.0219911485751285,1.872912820315115,-0.2261217357,-0.5527420206,9.8656075798
1777262857.9096088,-0.054225962557690674,-0.05751906406420521,0.22076693274415626,0.9721178239599391,-0.3086396615995472,0.0435241482216085,0.6606507551111536,0.4558327053,1.2598210989,10.3477613337
1777262858.0132103,-0.0550204466445963,-0.06699601476278047,0.345037494438658,0.934576594982149,-0.1785253658633699,0.0061086523819801,2.52394244792465,-0.7310073043,-0.3206382284,10.2951192365
1777262858.1147275,-0.03914914210275683,-0.059572066471448804,0.4098388181900577,0.9093682734038594,0.2909245696918048,0.1087340123992467,1.354899098323198,0.8243273857,-0.107677017,10.3393864546
1777262858.2169578,-0.03714713400223574,-0.0632025791300826,0.3606416920958233,0.9298188502869723,0.0516181126277323,-0.142178884190588,-1.0389290538652745,-1.0145567824,0.2093719774999999,10.3286187529
