field.header.stamp,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z
1776815009.4381511,0.0,0.0,0.0,1.0,0.0050396382151336,-0.0398589567924205,-0.000305432619099,-0.2715853651,0.0215354033999999,10.1156575415
1776815009.539679,-0.008532981833856505,-0.0023838457164145972,0.03209362830912086,0.9994455985808228,-0.1695151035999492,-0.041538836197465,0.6327036704635943,-1.0241280728,0.5790630692000001,9.9122676205
1776815009.640714,-0.0009283195198923518,-0.007869303522174083,-0.05853772486935358,0.9982537488294572,0.1611157065747265,-0.1148426647812268,-1.7951802187544177,-0.2620140747,1.028913718,9.272187575
1776815009.741683,-0.03063311522662102,-0.01092213649494167,-0.21678677529447407,0.9756771050113463,-0.536492395447407,-0.1860084650312956,-3.161227607674729,-0.0622133875999999,-0.3326023413999999,9.7806623775
1776815009.8427112,-0.04812211012820323,-0.009173368953509719,-0.3024428786824746,0.9519077775462861,-0.3084869452899977,-0.1186605725199644,-1.75135063791371,-0.2943171798,0.6628118601999999,10.4123675439
1776815009.9436996,-0.06019179203226644,-0.00696466662953156,-0.33914986222332677,0.9387788943859904,-0.2217440814658795,-0.0726929633455638,-0.7640396966761677,-0.861416136,0.4342973019,10.0953185494
1776815010.044685,-0.08016870145632644,-0.0004289299659443746,-0.32673840552630107,0.941708452590302,-0.4242459079285217,0.0070249502392771,0.2626720524251466,-1.1258230333,-1.0073783146,10.6911313768
1776815010.1455314,-0.10282958779884657,0.008073797110338638,-0.3531312511577517,0.9298705335309326,-0.4667010419832837,-0.0438295808407076,-0.557719962474788,-0.5312066172,0.0945164927,10.863414604
1776815010.2464664,-0.0835741702504944,0.000610091698544906,-0.31978291998008285,0.943797578903481,0.3917173339944774,0.0526871267945788,0.7028004565468167,-0.7106683122,-0.2333002035,11.083554283200002
1776815010.347448,-0.06391392360493492,-0.005361878349990461,-0.32082961587823877,0.9449627602214832,0.4085161280449227,0.0114537232162127,-0.023671027980173,0.1268195978,0.9391828705,10.2352986715
1776815010.4483376,-0.05965729323106314,-0.013335699012316293,-0.33011667397269384,0.941958676408579,0.1366810970468059,-0.1327104729985188,-0.1904372380082312,-0.1387837108,-0.705882667,9.8931250397
1776815010.5492456,-0.04799282425762557,-0.021892488122413158,-0.36226517249870704,0.9305811907502046,0.299782115645676,-0.1093448776374447,-0.6826419036862821,0.8183453291999999,-0.0323031051,10.4004034309
1776815010.650221,-0.05733412108040065,-0.024259486088931085,-0.3523306048619224,0.9338026669335822,-0.1653917632421126,-0.101250913231321,0.2177734574175924,-0.7752745223999999,0.0981057266,10.2843515348
1776815010.7511551,-0.057698802876762934,-0.025190296442012823,-0.304021969002005,0.9505824211902385,-0.0436768645311581,0.0271835030998116,1.016021607432849,-0.8745766603,-0.5335994398,10.0187482262
1776815010.852349,-0.06319772727626356,-0.022192334673061736,-0.306873984064056,0.9493902808927039,-0.119424154067712,0.020311269170084,-0.0571158997715144,0.1088734283,1.0025926694,9.8835537493
1776815010.9535906,-0.056506248412472815,-0.03040834844556848,-0.2873989214169486,0.9556590585577764,0.1571450825264394,-0.0959058423970884,0.4030183409011406,-0.3888336725,0.2919243572,10.265208954
1776815011.0547793,-0.08124688666522785,-0.03132313349155906,-0.31876471920574645,0.9438256504806167,-0.4309654255486998,-0.201890961224444,-0.6304129258203518,0.1495514125,-0.3960121403,9.0197447907
1776815011.1560028,-0.08760265390569864,-0.030902965524681802,-0.33675914389083794,0.9369973643273328,-0.100945480612222,-0.0595593607243064,-0.3717114974434923,0.6173482308,0.299102825,10.2388879054
1776815011.2573445,-0.056799308105671575,-0.04936778815959137,-0.35599191732443286,0.9314539252644871,0.7252497540505938,-0.1540907563354493,-0.4324925886441949,-0.2021935097,0.4713860521999999,10.564311779
1776815011.3586156,-0.03946908976008658,-0.05814437653810804,-0.34147235575025886,0.9372609309519273,0.3628539514896211,-0.0352774675059353,0.2860376477862207,-1.4668002538,-0.4833501651999999,9.6634140701
1776815011.459906,-0.014470146361137247,-0.07022308301630634,-0.2887308436168334,0.954721861811221,0.4705189497220213,-0.0647517152489896,1.0673342874414824,-0.5347958510999999,-0.2536391956,9.9589276612
1776815011.5611274,-0.016112816284609092,-0.07148820095662524,-0.34351300060161466,0.9362844827791598,0.0601702259625045,-0.0248927584565691,-1.1498010945982142,0.6963113766000001,-0.2249253244,9.2973122123
1776815011.6624036,-0.015053982068153017,-0.07775010921702113,-0.37574588289781646,0.9233327296408231,0.1171334094244694,-0.099418317516727,-0.6980662509507821,-0.3457628657,0.0466600407,9.6059863277
1776815011.7653966,-0.030687897018272983,-0.06853318340131168,-0.373355294249445,0.9246444073293195,-0.3558290012503439,0.0514653963181827,0.080328778823039,-0.8398807326,-0.4271188341,10.9543418628
1776815011.8669033,-0.024706525926468673,-0.07055450590440843,-0.3608552658709382,0.9296209584376012,0.1052215372796081,0.0064140850010791,0.2579378468291119,0.2380858487,-0.0909272588,8.983852451699999
1776815011.967889,-0.03051563179077385,-0.07190212294241285,-0.4005727128001411,0.9129295606413015,-0.0310014108385492,-0.0673478925113311,-0.853531454072177,0.0,0.3637090352,11.3084796076
1776815012.068946,-0.052015549690993215,-0.0694135431239709,-0.4388412616801791,0.8943682069865124,-0.3414736681526906,-0.141262586333291,-0.8155050929943505,-0.5359922624,0.1208375412999999,8.3294154706
1776815012.170464,-0.032930326992470844,-0.07494223467058836,-0.3978845764553596,0.9137762958436199,0.3156646118388244,0.0664315946540341,0.8691085176462263,-0.7872386353999999,0.5515456093,10.1766745178
1776815012.2788815,-0.0304400381531166,-0.07605889140169497,-0.43092434599533025,0.8986615921160084,0.1064432677560041,0.002138028333693,-0.6812674569003365,-0.0251246373,-0.2883351233,9.4564349152
1776815012.381425,-0.04793083412340122,-0.0759538952413025,-0.4792168671432698,0.8730892481203155,-0.2151772801552509,-0.1547016215736474,-1.0512990749387845,-0.3050848815,-0.2679961312,9.3260260835
1776815012.48252,-0.057870639683934945,-0.06408643786226208,-0.46437454643590065,0.8814194223904703,-0.3168863423152204,0.1189660051390635,0.3639229656564676,-0.5371886737,0.2452643165,10.4697952863
1776815012.5839794,-0.06473774745125369,-0.06821867716522882,-0.45058033394280694,0.8877683249613902,-0.1110247570424892,-0.1275181184738357,0.3130684345764828,0.1268195978,-1.3507483577,9.5928258034
1776815012.685471,-0.07056553016464566,-0.061696664616228,-0.4125779994740151,0.9060868732510337,-0.2345722514680379,0.0943786793015933,0.8526151562148799,0.3481556883,-0.729810893,10.2305130263
1776815012.7864475,-0.07277073945079965,-0.06651833410582506,-0.4169069756696041,0.9035863568832775,0.0077885317870246,-0.1091921613278952,-0.0954476934684399,0.0765703232,0.7094719009,10.2317094376
1776815012.8874202,-0.07282335352896013,-0.06758710533811947,-0.3773272226437886,0.9207349832740878,-0.0710130839405192,0.0148134820263018,0.8645270283597412,-0.3062812928,-0.2823530668,11.0285193634
1776815012.9886904,-0.08464615004214048,-0.06148260178931618,-0.34903921844785896,0.9312499895009758,-0.317955356482067,0.0583376302479104,0.6244569897479212,-0.1866401628,0.3720839143,10.7653088774
1776815013.0898354,-0.08863977054054899,-0.05933997970774861,-0.32235974894825387,0.9405880873925746,-0.1380555438327514,0.0484110701271927,0.5710062814055948,0.4247260115,-0.1854437515,10.4303137134
1776815013.1909008,-0.0931487897006712,-0.05266780905154865,-0.3710943812864434,0.9224090009559974,-0.0426078503643115,0.0248927584565691,-1.0334312667214924,-1.1222337994,-0.6412764568,10.2484591958
1776815013.2920594,-0.10764213188588177,-0.047165583397307656,-0.35486477143202566,0.927501791471235,-0.33857205827125,0.0241291769088216,0.3640756819660171,-0.2189432679,0.4749752861,10.2388879054
1776815013.393561,-0.1175992348212726,-0.041732805427047936,-0.3881828407318,0.9130952168761096,-0.1650863306230136,-0.0361937653632324,-0.7032586054754653,-0.3182454058,-0.47856452,9.2733839863
1776815013.4946177,-0.10833571673650982,-0.04905046373429221,-0.3923669535890403,0.9120885912113436,0.2347249677775874,-0.0700967860832222,-0.0988074522785289,-0.729810893,0.5850451257,10.5128660931
1776815013.596925,-0.09728186674941855,-0.05967761217157783,-0.39036436705173594,0.9135592383329855,0.278249115999196,-0.1043052394223111,0.0300851129812522,-0.4929214555999999,-0.8554340795,9.1704926145
1776815013.6981573,-0.09335364394911119,-0.06248015719347794,-0.3754557151754768,0.920007789673855,0.0638354173916926,-0.0007635815477475,0.3170390586247699,-0.059820565,-0.9463613383,9.583254513
1776815013.799299,-0.09959194026832087,-0.061023669156327814,-0.4191516651829688,0.9003718336390998,-0.0358883327441334,-0.0836885376331281,-0.9447030908732308,-0.2572284295,-0.1974078645,9.3355973739
1776815013.9009204,-0.09436101682161499,-0.06266196975918492,-0.4326429059991501,0.8944213726979584,0.1374446785945534,-0.003665191429188,-0.3052799027894581,0.8111668613999999,-0.8075776275,10.1659068161
1776815014.0021248,-0.08596999932508254,-0.06790090005359041,-0.4253586949989818,0.89836997254846,0.1808161105066125,-0.0140499004785543,0.1475239550248207,-0.1603191142,-0.3649054465,10.4949199236
1776815014.103277,-0.0869766549804854,-0.0703259905391973,-0.38454290403142477,0.9163056648859946,-0.0873537290623162,-0.0064140850010791,0.895986588126939,-1.3423734786,-0.2811566554999999,11.7595266677
1776815014.2042503,-0.06558953020965341,-0.08211743275409422,-0.37053576894117507,0.9228531761336286,0.4566217655530165,-0.0444404460789056,0.2638937829015426,0.4055834306999999,-1.2346964616,11.7619194903
1776815014.3054936,-0.05578213419902888,-0.09602478535173914,-0.38871396702309696,0.914641484923749,0.3300199449364778,-0.1904372380082312,-0.4268420851908632,0.155533469,-0.4833501651999999,9.5306124158
1776815014.4066403,-0.03658672190794185,-0.10999597077499927,-0.2248612741221516,0.9674707776431591,0.060933807510252,-0.1041525231127616,3.4249686742667227,-0.6269195211999999,-0.4103690759,10.4721881089
1776815014.5113666,-0.0027583203347634703,-0.11520837221445532,-0.023235569264800634,0.9930657233846948,0.2079996136064242,0.003359758810089,3.890295269464061,-0.8602197247000001,0.7166503687,9.6837530622
1776815014.616143,0.0159110362429411,-0.11425971711863098,0.17354655224592833,0.9780455767361752,-0.082466807156732,-0.0007635815477475,3.808286611235977,-0.47856452,0.0921236701,9.1429751546
1776815014.7172425,0.03621177559185885,-0.10665816108092599,0.36043472471938165,0.925958721110063,-0.0129808863117078,0.0548251551282718,3.870594865532175,-0.8338986760999999,0.3804587934,10.8179509746
1776815014.818823,0.06091173068115446,-0.09365264687583696,0.5433896472266807,0.8320136021036194,0.0949895445397913,0.0160352125026979,4.071569528899322,-0.9379864592,-0.0873380249,10.1994063325
1776815014.9198916,0.06642716074097132,-0.08035341081939992,0.6992765807646405,0.7072079081003656,-0.1820378409830085,0.1568396499073404,4.000556444958803,-1.0241280728,0.4342973019,10.600204118
1776815015.021805,0.08056534438616957,-0.07375138732086596,0.8261972121023238,0.5526917087007308,-0.1449277777624791,-0.081245076680336,3.969860466739352,-1.6199409001999998,-0.2943171798,10.4662060524
1776815015.1228385,0.09943302171157628,-0.04548686853794118,0.9206241317280952,0.37482692948053803,0.239153740754523,-0.0256563400043166,3.991393466385832,-0.8961120637,-0.23928226,10.5559368999
1776815015.2239234,0.10395621882015377,-0.038078554677206694,0.9705436189971527,0.21398180265205063,-0.2049452874154341,-0.0091629785729702,3.379153781401872,-0.6640082715,0.2009970984,8.9718883387
1776815015.3249228,0.1089597171135261,-0.014803070513911196,0.9936035935932623,0.02570112737713119,0.0569631834619649,0.0080939644061237,3.778659647183373,-0.5958128274,0.0813559683999999,9.0556371297
1776815015.4259963,0.11077281023920105,-0.002056070069150019,0.9821057047568894,-0.15229426046819433,-0.14156801895239,0.003359758810089,3.5714236151246967,-0.8422735552,0.1459621786,10.3884393179
1776815015.5271246,0.11172548810369776,0.019637552859808418,0.934467243748799,-0.33749481801383485,-0.0099265601207177,-0.0517708289372818,3.813937114689309,-0.729810893,-0.0538385085,9.5868437469
1776815015.6281776,0.10544987523129616,0.048170176471864265,0.8696651494788017,-0.4798358945456112,0.2159408617029984,-0.0769690200129499,3.095559594568443,-0.0981057266,0.0466600407,9.3044906801
1776815015.7292244,0.10382250417467807,0.05333060082183449,0.8620989829395115,-0.49311467049515084,0.0708603676309697,-0.020005836550985,0.2964223568355869,-0.4390829471,-2.9850461935,9.2793660428
1776815015.8302786,0.09271064919629027,0.07608896443283004,0.8617503012801411,-0.49295194822693184,0.5108360554430903,-0.0325285739340443,-0.060017509652955,-0.0873380249,-0.1746760498,9.954142016
1776815015.937245,0.095958466664543,0.07504761087075797,0.8612221607586962,-0.4934128277579574,-0.0493273679844897,-0.0436768645311581,0.0175623755981929,-0.0586241537,0.2428714938999999,10.1192467754
1776815016.0383706,0.09665644516800952,0.07777563420420854,0.8608464525415889,-0.4935097440559595,0.0404698220306185,-0.0390953752446729,-0.000305432619099,-0.1088734283,-0.0801595571,10.0701939121
1776815016.1393678,0.09883692335438758,0.07809362795690597,0.8606490046100346,-0.4933720084460853,-0.0160352125026979,-0.040927970959267,0.0007635815477475,-0.1351944769,0.0681954441,10.0797652025
1776815016.242197,0.1001641479686694,0.07996246177101751,0.8603607135511516,-0.4933078052767687,0.0192422550032374,-0.0407752546497175,-0.001527163095495,-0.1160518961,0.1280160091,10.0965149607
1776815016.3433754,0.10121472489307022,0.08206054898638447,0.8600527608333545,-0.4932858140548927,0.0262672052425146,-0.0389426589351234,-0.001527163095495,-0.1232303638999999,0.107677017,10.0893364929
1776815016.4447622,0.1024122381906321,0.08398676958963143,0.8597546130535161,-0.4932341850844102,0.021838432265579,-0.039706240482871,-0.0016798794050445,-0.1220339526,0.0981057266,10.0941221381
1776815016.545961,0.10368535783852141,0.08575753883345778,0.859469703796468,-0.4931600342273664,0.0184786734554899,-0.0395535241733214,-0.001832595714594,-0.1339980656,0.1280160091,10.097711372
1776815016.647527,0.10494031246582189,0.08752551849372209,0.8591654019810089,-0.49311421239991887,0.0184786734554899,-0.0390953752446729,-0.001221730476396,-0.131605243,0.1268195978,10.0833544364
1776815016.748818,0.10626037709883811,0.08922965453700918,0.8588595291864859,-0.4930589317065319,0.0167987940504454,-0.039706240482871,-0.001221730476396,-0.1328016543,0.1495514125,10.090532904199998
1776815016.849996,0.10764162470482819,0.09083843070564449,0.8585722783932104,-0.4929658232702672,0.0146607657167523,-0.0398589567924205,-0.001832595714594,-0.1208375412999999,0.155533469,10.0953185494
1776815016.9542809,0.10944523404615604,0.09174929248636286,0.8583041051514898,-0.49286699134039613,-0.001832595714594,-0.0390953752446729,0.0001527163095495,-0.1256231865,0.1615155254999999,10.1024970172
1776815017.0553668,0.11123159231748583,0.09247203309874648,0.8580546382290807,-0.4927663683518408,-0.0050396382151336,-0.0381790773873759,0.0004581489286485,-0.11964113,0.1328016543,10.1036934285
1776815017.1580496,0.11312797065932681,0.09314174989625786,0.857813347794083,-0.4926285994814679,-0.0068722339297276,-0.0389426589351234,0.0,-0.1399801221,0.1184447186999999,10.1036934285
1776815017.2594652,0.11506452743896946,0.09369100971436226,0.8575807655471044,-0.4924808420513352,-0.0094684111920692,-0.0389426589351234,0.0001527163095495,-0.143569356,0.1232303638999999,10.1072826624
