field.header.stamp,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z
1777261698.9176347,0.0,0.0,0.0,1.0,0.002748893571891,-0.040317105721069,0.0029016098814405,-0.1208375412999999,0.0933200814,10.090532904199998
1777261699.0191848,-0.008036511310092262,-0.0010007259884897372,-0.05902353787154302,0.9982237399554197,-0.1568396499073404,-0.0290160988144057,-1.1629346972194716,-0.1698904046,0.3194418170999999,10.4757773428
1777261699.120218,-0.01798555234461336,0.0007263713241376852,-0.12839485819721622,0.9915597574932512,-0.1973094719379589,-0.0022907446432425,-1.3796391404702175,-0.1339980656,0.7812565789,10.1300144771
1777261699.221156,-0.028915658581332947,0.004241994119920264,-0.1234379489526115,0.9919218532389871,-0.2237293934900231,0.0441350134598066,0.0974330054925834,-0.8087740388,0.023928226,10.1802637517
1777261699.3221495,-0.02426105409846415,-0.0032364247494225578,-0.17615512133544256,0.9840580775727459,0.1169806931149199,-0.160352125026979,-1.0522153727960817,-0.0741775006,0.514456859,11.6757778767
1777261699.4230769,-0.0355486063760601,-0.0012355796079306812,-0.18914420128851755,0.9813048665153359,-0.2252565565855181,-0.0094684111920692,-0.2611448893296516,-0.3601198013,0.5670989562,11.1756779533
1777261699.5241666,-0.032749604722711004,0.002531268474318379,-0.18671199168887578,0.9818654124827854,0.0401643894115195,0.0852157007286231,0.0462730417934996,-0.7477570625,0.3254238735999999,10.0247302827
1777261699.6251063,-0.011861106263588536,0.0024819852399420215,-0.2369952272549898,0.9714352351885475,0.4069889649494277,0.0639881337012421,-1.0201449477906857,-0.6197410534,-0.2751745989999999,9.8177511278
1777261699.7260404,-0.019614556452334148,0.0033337309182527924,-0.25427896259907895,0.9669262456841676,-0.1527163095495038,-0.0270307867902621,-0.3533855402975518,0.1507478238,0.9104689993,9.5784688678
1777261699.8270907,-0.03831196279446114,0.0018577215611343557,-0.2740906316983953,0.960938639036131,-0.3472768879155717,-0.1375973949041029,-0.4039346387584376,0.9284151688,-0.1124626622,10.2759766557
1777261699.9279785,-0.001505146998336464,-0.009982720303262867,-0.21637463323894612,0.9762582127278477,0.754418569174549,-0.0268780704807126,1.1777481792457736,-0.5527420206,-0.3218346397,8.4335032537
1777261700.0289202,0.013039434477403808,-0.014010676917633108,-0.21716384261486293,0.9759475085994975,0.298865817788379,-0.0152716309549503,-0.0198531202414355,-0.4510470601,0.0897308475,9.3607220112
1777261700.1299388,0.005159231089420386,-0.018488620360600637,-0.17697656807102632,0.9840278693235922,-0.1469130897866227,-0.1275181184738357,0.8122980504938109,0.3385843978999999,0.11964113,9.5940222147
1777261700.2308805,0.028638517892522763,-0.01697731753394948,-0.12462442310353683,0.9916452788917929,0.4396702551930215,0.0795651972752915,1.0435105431517595,-1.0121639598,0.0275174599,12.0801648961
1777261700.33217,0.031848490066402196,-0.019014360653530255,-0.11425402381600173,0.9927588558211305,0.0649044315585391,-0.0389426589351234,0.2038762732485876,-0.3086741154,-0.6233302873,9.1980100744
1777261700.4336429,0.03256437451778027,-0.02045322877613652,-0.11220178160811776,0.9929410793943722,0.0166460777408959,-0.0279470846475592,0.0394008078637719,0.0741775006,-1.4093725114000002,11.5082802947
1777261700.5349114,0.02790055383655179,-0.02981576134943924,-0.13726632729045457,0.9896921414576135,-0.0574213323906134,-0.1783726495538204,-0.5042692541324616,-0.1603191142,-0.5551348432,8.663214223299999
1777261700.636249,0.018782917811344682,-0.03131093793839087,-0.21492563298628578,0.9759476417561319,-0.1314887425221228,-0.0166460777408959,-1.5551101801425975,0.1890329854,-0.6352944003,10.0462656861
1777261700.7375078,0.02349358663330748,-0.03102973904452682,-0.22705784581183502,0.9731032531736911,0.0959058423970884,0.0328340065531433,-0.2478585703988447,-0.1878365741,-0.1962114532,10.2233345585
1777261700.8387053,0.047661566654719545,-0.03403316075846281,-0.238999024145284,0.9692520753087962,0.4847215665101252,0.0645989989394401,-0.2561052511145179,-0.3960121403,-0.4713860521999999,10.1539427031
1777261700.9399738,0.030567539976877847,-0.026981618908886427,-0.13434932925250764,0.9900948820543509,-0.4056145181634821,-0.020005836550985,2.1190915113089157,-0.6149554081999999,-0.4151547210999999,9.2937229784
