timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
1776815009.4381511,-0.2715853651,0.021535403399999997,10.1156575415,0.005039638215133627,-0.0398589567924205,-0.0003054326190990077,0.0,0.0,0.0
1776815009.539679,-1.0241280728,0.5790630692000001,9.9122676205,-0.16951510359994926,-0.04153883619746504,0.6327036704635943,-0.017210517454600047,-0.004217352024911002,0.06423709352649368
1776815009.640714,-0.2620140747,1.028913718,9.272187575,0.16111570657472654,-0.11484266478122689,-1.7951802187544177,-0.0009322114255476827,-0.015820466843723683,-0.11713872388726038
1776815009.741683,-0.062213387599999996,-0.33260234139999995,9.7806623775,-0.536492395447407,-0.18600846503129567,-3.1612276076747294,-0.05510135295892238,-0.03460156971524386,-0.4363249549549678
1776815009.8427112,-0.2943171798,0.6628118601999999,10.4123675439,-0.30848694528999776,-0.11866057251996448,-1.75135063791371,-0.08626723498798358,-0.04658963423830354,-0.6132607644150043
1776815009.9436996,-0.861416136,0.43429730190000004,10.0953185494,-0.22174408146587957,-0.07269296334556383,-0.7640396966761677,-0.10866081233740589,-0.05393077942998744,-0.6904199017973458
1776815010.044685,-1.1258230332999999,-1.0073783146,10.6911313768,-0.4242459079285217,0.0070249502392771765,0.26267205242514663,-0.15150340779541954,-0.05322136280253293,-0.6638938887707859
1776815010.1455314,-0.5312066172,0.0945164927,10.863414604,-0.4667010419832837,-0.0438295808407076,-0.557719962474788,-0.1985685879633643,-0.05764142389814816,-0.7201380111442591
1776815010.2464664,-0.7106683122,-0.2333002035,11.083554283200002,0.3917173339944774,0.05268712679457882,0.7028004565468167,-0.15903060579010503,-0.05232344968770978,-0.6492008595024116
1776815010.347448,0.12681959780000002,0.9391828704999999,10.2352986715,0.40851612804492277,0.011453723216212788,-0.023671027980173093,-0.11777794766108746,-0.05116683310465321,-0.6515912004407285
1776815010.4483376,-0.1387837108,-0.705882667,9.8931250397,0.13668109704680592,-0.13271047299851882,-0.19043723800823129,-0.10398826772672327,-0.06455591898505822,-0.6708043075671555
