%time,field.header.seq,field.header.stamp,field.header.frame_id,field.angle_min,field.angle_max,field.angle_increment,field.time_increment,field.scan_time,field.range_min,field.range_max,field.ranges0,field.ranges1,field.ranges2,field.ranges3,field.ranges4,field.ranges5,field.ranges6,field.ranges7,field.ranges8,field.ranges9,field.ranges10,field.ranges11,field.ranges12,field.ranges13,field.ranges14,field.ranges15,field.ranges16,field.ranges17,field.ranges18,field.ranges19,field.ranges20,field.ranges21,field.ranges22,field.ranges23,field.ranges24,field.ranges25,field.ranges26,field.ranges27,field.ranges28,field.ranges29,field.ranges30,field.ranges31,field.ranges32,field.ranges33,field.ranges34,field.ranges35,field.ranges36,field.ranges37,field.ranges38,field.ranges39,field.ranges40,field.ranges41,field.ranges42,field.ranges43,field.ranges44,field.ranges45,field.ranges46,field.ranges47,field.ranges48,field.ranges49,field.ranges50,field.ranges51,field.ranges52,field.ranges53,field.ranges54,field.ranges55,field.ranges56,field.ranges57,field.ranges58,field.ranges59,field.ranges60,field.ranges61,field.ranges62,field.ranges63,field.ranges64,field.ranges65,field.ranges66,field.ranges67,field.ranges68,field.ranges69,field.ranges70,field.ranges71,field.ranges72,field.ranges73,field.ranges74,field.ranges75,field.ranges76,field.ranges77,field.ranges78,field.ranges79,field.ranges80,field.ranges81,field.ranges82,field.ranges83,field.ranges84,field.ranges85,field.ranges86,field.ranges87,field.ranges88,field.ranges89,field.ranges90,field.ranges91,field.ranges92,field.ranges93,field.ranges94,field.ranges95,field.ranges96,field.ranges97,field.ranges98,field.ranges99,field.ranges100,field.ranges101,field.ranges102,field.ranges103,field.ranges104,field.ranges105,field.ranges106,field.ranges107,field.ranges108,field.ranges109,field.ranges110,field.ranges111,field.ranges112,field.ranges113,field.ranges114,field.ranges115,field.ranges116,field.ranges117,field.ranges118,field.ranges119,field.ranges120,field.ranges121,field.ranges122,field.ranges123,field.ranges124,field.ranges125,field.ranges126,field.ranges127,field.ranges128,field.ranges129,field.ranges130,field.ranges131,field.ranges132,field.ranges133,field.ranges134,field.ranges135,field.ranges136,field.ranges137,field.ranges138,field.ranges139,field.ranges140,field.ranges141,field.ranges142,field.ranges143,field.ranges144,field.ranges145,field.ranges146,field.ranges147,field.ranges148,field.ranges149,field.ranges150,field.ranges151,field.ranges152,field.ranges153,field.ranges154,field.ranges155,field.ranges156,field.ranges157,field.ranges158,field.ranges159,field.ranges160,field.ranges161,field.ranges162,field.ranges163,field.ranges164,field.ranges165,field.ranges166,field.ranges167,field.ranges168,field.ranges169,field.ranges170,field.ranges171,field.ranges172,field.ranges173,field.ranges174,field.ranges175,field.ranges176,field.ranges177,field.ranges178,field.ranges179,field.ranges180,field.ranges181,field.ranges182,field.ranges183,field.ranges184,field.ranges185,field.ranges186,field.ranges187,field.ranges188,field.ranges189,field.ranges190,field.ranges191,field.ranges192,field.ranges193,field.ranges194,field.ranges195,field.ranges196,field.ranges197,field.ranges198,field.ranges199,field.ranges200,field.ranges201,field.ranges202,field.ranges203,field.ranges204,field.ranges205,field.ranges206,field.ranges207,field.ranges208,field.ranges209,field.ranges210,field.ranges211,field.ranges212,field.ranges213,field.ranges214,field.ranges215,field.ranges216,field.ranges217,field.ranges218,field.ranges219,field.ranges220,field.ranges221,field.ranges222,field.ranges223,field.ranges224,field.ranges225,field.ranges226,field.ranges227,field.ranges228,field.ranges229,field.ranges230,field.ranges231,field.ranges232,field.ranges233,field.ranges234,field.ranges235,field.ranges236,field.ranges237,field.ranges238,field.ranges239,field.ranges240,field.ranges241,field.ranges242,field.ranges243,field.ranges244,field.ranges245,field.ranges246,field.ranges247,field.ranges248,field.ranges249,field.ranges250,field.ranges251,field.ranges252,field.ranges253,field.ranges254,field.ranges255,field.ranges256,field.ranges257,field.ranges258,field.ranges259,field.ranges260,field.ranges261,field.ranges262,field.ranges263,field.ranges264,field.ranges265,field.ranges266,field.ranges267,field.ranges268,field.ranges269,field.ranges270,field.ranges271,field.ranges272,field.ranges273,field.ranges274,field.ranges275,field.ranges276,field.ranges277,field.ranges278,field.ranges279,field.ranges280,field.ranges281,field.ranges282,field.ranges283,field.ranges284,field.ranges285,field.ranges286,field.ranges287,field.ranges288,field.ranges289,field.ranges290,field.ranges291,field.ranges292,field.ranges293,field.ranges294,field.ranges295,field.ranges296,field.ranges297,field.ranges298,field.ranges299,field.ranges300,field.ranges301,field.ranges302,field.ranges303,field.ranges304,field.ranges305,field.ranges306,field.ranges307,field.ranges308,field.ranges309,field.ranges310,field.ranges311,field.ranges312,field.ranges313,field.ranges314,field.ranges315,field.ranges316,field.ranges317,field.ranges318,field.ranges319,field.ranges320,field.ranges321,field.ranges322,field.ranges323,field.ranges324,field.ranges325,field.ranges326,field.ranges327,field.ranges328,field.ranges329,field.ranges330,field.ranges331,field.ranges332,field.ranges333,field.ranges334,field.ranges335,field.ranges336,field.ranges337,field.ranges338,field.ranges339,field.ranges340,field.ranges341,field.ranges342,field.ranges343,field.ranges344,field.ranges345,field.ranges346,field.ranges347,field.ranges348,field.ranges349,field.ranges350,field.ranges351,field.ranges352,field.ranges353,field.ranges354,field.ranges355,field.ranges356,field.ranges357,field.ranges358,field.ranges359,field.ranges360,field.ranges361,field.ranges362,field.ranges363,field.ranges364,field.ranges365,field.ranges366,field.ranges367,field.ranges368,field.ranges369,field.ranges370,field.ranges371,field.ranges372,field.ranges373,field.ranges374,field.ranges375,field.ranges376,field.ranges377,field.ranges378,field.ranges379,field.ranges380,field.ranges381,field.ranges382,field.ranges383,field.ranges384,field.ranges385,field.ranges386,field.ranges387,field.ranges388,field.ranges389,field.ranges390,field.ranges391,field.ranges392,field.ranges393,field.ranges394,field.ranges395,field.ranges396,field.ranges397,field.ranges398,field.ranges399,field.ranges400,field.ranges401,field.ranges402,field.ranges403,field.ranges404,field.ranges405,field.ranges406,field.ranges407,field.ranges408,field.ranges409,field.ranges410,field.ranges411,field.ranges412,field.ranges413,field.ranges414,field.ranges415,field.ranges416,field.ranges417,field.ranges418,field.ranges419,field.ranges420,field.ranges421,field.ranges422,field.ranges423,field.ranges424,field.ranges425,field.ranges426,field.ranges427,field.ranges428,field.ranges429,field.ranges430,field.ranges431,field.ranges432,field.ranges433,field.ranges434,field.ranges435,field.ranges436,field.ranges437,field.ranges438,field.ranges439,field.ranges440,field.ranges441,field.ranges442,field.ranges443,field.ranges444,field.ranges445,field.ranges446,field.ranges447,field.ranges448,field.ranges449,field.ranges450,field.ranges451,field.ranges452,field.ranges453,field.ranges454,field.ranges455,field.ranges456,field.ranges457,field.ranges458,field.ranges459,field.ranges460,field.ranges461,field.ranges462,field.ranges463,field.ranges464,field.ranges465,field.ranges466,field.ranges467,field.ranges468,field.ranges469,field.ranges470,field.ranges471,field.ranges472,field.ranges473,field.ranges474,field.ranges475,field.ranges476,field.ranges477,field.ranges478,field.ranges479,field.ranges480,field.ranges481,field.ranges482,field.ranges483,field.ranges484,field.ranges485,field.ranges486,field.ranges487,field.ranges488,field.ranges489,field.ranges490,field.ranges491,field.ranges492,field.ranges493,field.ranges494,field.ranges495,field.ranges496,field.ranges497,field.ranges498,field.ranges499,field.ranges500,field.ranges501,field.ranges502,field.ranges503,field.ranges504,field.ranges505,field.ranges506,field.ranges507,field.ranges508,field.ranges509,field.ranges510,field.ranges511,field.ranges512,field.ranges513,field.ranges514,field.ranges515,field.ranges516,field.ranges517,field.ranges518,field.ranges519,field.ranges520,field.ranges521,field.ranges522,field.ranges523,field.ranges524,field.ranges525,field.ranges526,field.ranges527,field.ranges528,field.ranges529,field.ranges530,field.ranges531,field.ranges532,field.ranges533,field.ranges534,field.ranges535,field.ranges536,field.ranges537,field.ranges538,field.ranges539,field.ranges540,field.ranges541,field.ranges542,field.ranges543,field.ranges544,field.ranges545,field.ranges546,field.ranges547,field.ranges548,field.ranges549,field.ranges550,field.ranges551,field.ranges552,field.ranges553,field.ranges554,field.ranges555,field.ranges556,field.ranges557,field.ranges558,field.ranges559,field.ranges560,field.ranges561,field.ranges562,field.ranges563,field.ranges564,field.ranges565,field.ranges566,field.ranges567,field.ranges568,field.ranges569,field.ranges570,field.ranges571,field.ranges572,field.ranges573,field.ranges574,field.ranges575,field.ranges576,field.ranges577,field.ranges578,field.ranges579,field.ranges580,field.ranges581,field.ranges582,field.ranges583,field.ranges584,field.ranges585,field.ranges586,field.ranges587,field.ranges588,field.ranges589,field.ranges590,field.ranges591,field.ranges592,field.ranges593,field.ranges594,field.ranges595,field.ranges596,field.ranges597,field.ranges598,field.ranges599,field.ranges600,field.ranges601,field.ranges602,field.ranges603,field.ranges604,field.ranges605,field.ranges606,field.ranges607,field.ranges608,field.ranges609,field.ranges610,field.ranges611,field.ranges612,field.ranges613,field.ranges614,field.ranges615,field.ranges616,field.ranges617,field.ranges618,field.ranges619,field.ranges620,field.ranges621,field.ranges622,field.ranges623,field.ranges624,field.ranges625,field.ranges626,field.ranges627,field.ranges628,field.ranges629,field.ranges630,field.ranges631,field.ranges632,field.ranges633,field.ranges634,field.ranges635,field.ranges636,field.ranges637,field.ranges638,field.ranges639,field.ranges640,field.ranges641,field.ranges642,field.ranges643,field.ranges644,field.ranges645,field.ranges646,field.ranges647,field.ranges648,field.ranges649,field.ranges650,field.ranges651,field.ranges652,field.ranges653,field.ranges654,field.ranges655,field.ranges656,field.ranges657,field.ranges658,field.ranges659,field.ranges660,field.ranges661,field.ranges662,field.ranges663,field.ranges664,field.ranges665,field.ranges666,field.ranges667,field.ranges668,field.ranges669,field.ranges670,field.ranges671,field.ranges672,field.ranges673,field.ranges674,field.ranges675,field.ranges676,field.ranges677,field.ranges678,field.ranges679,field.ranges680,field.ranges681
1776135945547926016,0,1776135945547926016,laser,-2.08621382713,2.09234976768,0.00613592332229,9.76562732831e-05,0.10000000149,0.019999999553,5.59999990463,820.0,823.8399245761581,827.193194796719,826.3112568415431,824.3168053516071,818.0376733561756,812.546806167401,808.817107195301,805.0427353565019,801.2046744982869,797.5243269701419,793.9923152227117,789.9327331928749,785.5475785112828,781.2059680634475,776.8811700610781,774.3836025452766,772.2749388154675,772.3919917427484,772.936570261125,781.5087467279576,789.9120666538977,797.2213369086381,802.4713166911405,801.0831130690161,795.0676426165443,780.0631374198728,764.7473253368336,749.0399322646529,737.1932703060357,728.5573184061475,718.908728078576,708.7125307042745,704.6505937559855,702.6106907999745,702.4279193002618,702.5597107833748,659.7644148254974,608.2949544355188,452.6259555584345,301.34352907584986,172.36570798902036,77.91645917129541,78.06111146580406,78.11635103428462,78.01965619613101,77.8517345814978,77.6046255506608,77.86674008810573,78.50277724573837,79.38416969929132,80.3812009193641,80.88487199131711,81.25159611824044,82.30353380578433,83.44381663793654,85.21784948417213,87.07675563617516,89.70356427713254,92.3111066613269,94.83910692831395,97.32455968438724,99.70980708765411,102.42919581628405,105.64747610708791,108.82335925150254,111.95754796466143,115.09173667782028,118.22592539097917,121.57321946727592,125.00742710344066,129.11629633215537,133.3799680495716,136.04818944064297,138.58098703951987,141.61955837688456,144.80828129286277,149.071953010279,152.7283051750012,154.30027665269955,155.46722140642845,155.8069505628977,156.2473983272681,156.82040477558579,157.28485815829237,157.6548929891393,158.18883923187695,158.81583562110282,158.09247909085104,156.8970066902556,155.83358692711957,154.79457293196282,154.19351138032306,153.5316262848752,151.25383015173765,149.1372246696035,147.91156387665197,147.18795888399413,147.92140713784076,148.17611772424783,147.57726502762304,147.19308276314555,147.0584872059237,146.8120730383707,146.47972929834643,145.78942038494296,144.92162040640565,144.43799861715033,144.06810466732142,144.47280214518292,144.98850794866883,145.0,145.01620060014045,145.21675285705166,145.31233586584094,144.94191903069512,144.6508892152064,144.5571708272149,144.33240758475387,143.9026527485156,143.8655908829726,144.23231500989593,144.2096501308817,143.92314690672285,143.34418693736833,142.63938900593757,143.2354912851944,144.1523016025027,144.52801010165498,144.8381865968631,144.089330836295,143.380433479655,142.99020439434153,142.780890751244,143.23415054587244,143.45249952116453,143.16599629700568,143.3066516699472,144.03571093823226,144.445291179511,144.56428145473612,145.23357594330588,146.23060716337866,146.34945412756176,146.1431718061674,145.84144161399476,145.52055800293687,146.32589542233288,147.20795450995092,148.08087497164342,148.98498799854923,150.07747965458643,150.87127306390857,150.7452116452787,150.92680201749346,151.68431654216946,151.99346868416012,151.75739002745323,152.22460930572402,153.2572942603588,154.07163648229727,154.77218143253384,154.814788639985,154.65013340831692,154.9406447774332,155.30310183506054,155.68076039072974,156.10164080955118,157.0929419651408,158.0763263742578,159.021787013982,159.92686586222305,160.72589152071052,161.44050025892585,162.01669007640086,162.74321649747813,163.63137649237055,164.16088871863627,164.43593181382877,165.1389363196366,166.03599620191778,167.37907196931104,168.83993362185717,169.8220168550086,170.7474222690417,169.9157409180872,168.5440989556564,162.3718466330173,156.11219007173116,149.51010046588277,142.9080108600344,136.30592125418602,129.70383164833765,123.10174204248946,116.49965243664109,109.8975628307927,103.29547322494432,96.69338361909593,90.09129401324756,83.4892044073992,76.88711480214295,70.28502519701516,63.682935590554585,57.08084598394337,50.47875637585756,43.92970209968962,37.7327121545522,32.95752045311517,32.837025382840366,32.71653031256556,32.59603524229075,41.94363696012166,63.33609598434029,86.39788491376319,110.86362309679376,135.32936127908374,159.79509946096766,184.26083764285224,208.7265758247368,233.19231400662136,257.6580521885059,265.38454820733114,271.8857019728021,271.23247462172,271.02453233735554,273.12746600268144,274.8930363059168,275.7210915818686,275.9024666479208,274.9717477166453,273.81904479228507,272.4167740650483,270.76908651775904,268.9391233711104,267.22692013024323,265.57093149460513,263.7832403024416,261.958390174687,260.39633440045236,258.8690968055485,258.19696438686645,257.53046548241485,256.7981144749586,255.99506799463703,254.89489561386705,253.79472323309716,252.69455085232718,251.66833953442253,250.75384562616063,250.03813975475478,249.52011754222247,249.47107833748325,249.7289312392262,248.94487007597525,247.73009640554173,247.0726872246696,246.54552129221733,246.14400178765243,245.73970323042286,244.47325086521653,243.27271216025267,242.55656221427975,242.2447381302007,243.34300048947625,243.67631634151454,242.42743514439545,241.77889658065868,241.9295154185022,241.42381727638386,240.34083508906343,239.50947410184148,238.82268494450074,238.47135448049312,238.23901691147918,237.8907582716281,237.52062048926797,237.6023250122369,237.73561182796817,238.370329580682,238.86330673589066,238.55571199778308,238.08497733512098,237.13378663091362,236.79959139373048,237.5788801634425,238.09217582838536,238.29272808529655,238.2581225438457,238.04074584228178,238.10249320461148,238.30438654044426,238.9762395725934,239.78942106414215,239.4279400158389,238.89382485624748,238.68491029815488,238.50082232011746,238.51136563876653,238.65161652138596,239.37854469334835,240.1283859780673,240.93595932139843,241.60268776432426,242.0464962209971,242.36517444121353,242.55374565420533,242.8616165485539,243.25126093340995,244.29116388942094,245.61457958245546,245.71985315712186,245.51953010279001,246.15291967382137,246.87755448382032,247.81347794658558,248.70898556528704,249.27287600192693,249.87266168677772,250.60610994062438,251.33610126838192,252.0585668986358,252.87400641639528,253.81898955074593,254.7910840835089,255.7881153035817,256.6500456421897,257.43055357455773,258.81333974497426,260.422268702091,261.9323245866054,263.4221413522314,264.48543235159786,265.54673136405256,267.3683010447234,269.2931233792608,271.85604711469375,274.2878651544976,276.3097895252081,277.3418012726383,276.497768935626,275.55179764104025,274.48046042347596,271.8115674293024,267.84365180869383,262.3173069331945,255.96864194022086,249.61997694724718,243.27131195427353,238.50741706374185,233.9999574648675,229.1321472726311,224.30821773362078,220.2857734245634,216.43820723356552,213.44496365210432,210.20422212748485,206.30432791751534,202.4550126350779,198.68962090647153,195.55051714230984,193.09231947902697,190.83718507228727,188.72778984488457,186.8235725608937,185.01360368180335,183.10848917560156,181.17782319356775,179.64681163495487,178.16450795919644,176.21959394751966,174.25889037859926,172.17601193896448,170.10705844237881,168.09361131600292,166.08756821690156,164.0985068317326,162.54814093600697,161.63778969268841,160.30527697066267,158.56675102321364,157.125732912592,155.87268566251132,154.53409521377344,153.16155376790311,152.3213780681128,151.59890227817016,150.82751317792093,150.05319148936172,149.32573454913884,148.6124441528416,147.99554784890807,147.15304464648364,145.56033055269162,144.2038147905146,143.31772737213737,142.27467428999907,141.0296653856969,139.96377036145793,139.05021446201502,137.6956746706556,136.09678016862384,134.6322835629706,133.2134220639235,133.0,133.0,132.3909457306214,131.78379729434187,131.72210766394852,131.72853594526197,132.0958696535133,132.22752054238137,131.69474646171153,131.2868044490268,131.09612740962916,130.66192551629334,129.95085905687299,129.59873100675895,129.51624449339207,129.54984847064705,129.6395788421283,129.65654252262752,129.65264120212834,128.61402329110072,127.43460533769108,126.94065360702346,126.44452092511013,125.80203744493392,125.11294697253724,124.22440598931485,123.70164882410235,124.06374013293288,124.228212986018,124.09069143842176,123.62175189938073,122.81954287173596,122.61721892357785,122.81204111600586,122.75043893251613,122.58140203026242,122.84746696035242,123.21705611951732,123.34916682627849,123.45426340162003,123.29211476837268,123.26441091011341,124.25144499640703,125.0336176461399,125.08969912831569,125.14578061049146,125.20186209266723,125.33920704845815,125.58596557003158,125.64573374574313,125.53917892960915,125.83333333333331,126.36049926578559,126.3556565751242,126.15937138750898,126.09885923391758,126.06450932608492,126.1609565536615,126.25474047117412,126.11721892357787,126.0389133627019,126.30249632892804,126.56748523760427,126.836676352048,127.46031092807824,128.7314327725185,129.57204687291417,129.90077676545187,129.2524464139576,127.83607865670687,126.61603779607992,125.49581018961882,124.93741620379237,124.55063685117793,124.5,124.5,125.38866497953569,126.38251007592083,128.3565782485081,130.27365888711842,131.92806261130374,133.47044396538254,134.72666916611988,135.78144884973082,136.5136237559145,137.66602112551172,139.26025239949774,140.5627274468492,141.6628998276192,141.4972466960353,140.77239353891338,139.55385150123416,138.20929796606993,139.3657124808635,140.79320392804698,139.47528909691636,137.97325926750395,134.91594221576543,131.7568774018183,128.21252772830954,124.66817805480042,121.12382838129167,117.46555692958283,113.64672458242512,109.80155685029911,105.93189437839155,102.06223190648358,98.19256943457604,94.32290696266807,90.45324449076051,87.0668883021824,83.78142433436632,81.0745420820776,78.4880026244259,78.12908113850096,77.770159652576,77.41123816665106,77.0469428562502,76.66558877745496,76.24964851438747,75.76734776767584,75.7849376704846,76.42426656863434,76.69891742612803,76.67368075780298,76.75079670072172,76.88258818383478,77.14773330833881,77.45618146030556,77.31155163974546,77.09189916789036,77.29441997063144,77.5,77.5,77.46648151718061,77.26592926164466,76.94721705122504,76.30935114823323,75.82026508837268,75.58099592929237,75.21836837115931,74.72011871348292,74.22186905580648,73.7236193981301,73.22536974045366,72.72712008277726,71.97574304355098,71.15524966255406,70.17680507389007,69.17855469116134,69.16743212422283,69.04591964257821,67.78969444184081,91.5706212719602,216.91070000191073,360.85027456785144,548.0164551970965,707.3545813995197,825.6223376202406,901.734396642401,936.8488820153905,957.7953416440154,969.6846158652789,931.8887587090322,874.1023994751175,850.2599900021869,834.0636579498242,827.8882888598888,822.5945159832827,817.3431322715462,811.8083700440532,804.2962555066077,797.253075542503,791.7939794419968,787.251065566634,784.555914162147,780.1124285361797,773.3938669681568,769.3063215791111,767.481722748149,767.6777756496201,769.0071506097171,779.2619487470986,792.5921735972515,804.247947199722,815.60077731988,805.761227231543,794.5854500578006,779.5163557971692,766.8590360441987,767.2511390737443,766.3884605971612,761.9368371675639,796.6327816198998,900.2886725719632,1183.5501634218986,1673.3043200227503,1949.9041524356453,2064.548493431276,2144.483219403513,2207.4231961111977,2270.363172818876,2333.303149526561,2357.2420581421843,2375.7331985163796,2366.132908100832,2356.6980802687863,2355.2042047074847,2352.551323182022,2344.8472514843897,2305.9164306691896,2190.4200230753086,1976.0380113278952,1608.769037130266,1264.9855219170931,945.0832880307378,823.7519292654728,835.4168775580345,793.3828732777224,728.5481232620972,642.2833101342168,550.8278242801734,525.3286652590622,506.5149797001636,488.49230252675017,470.5142410254,452.8822230293375,435.2502050332751,417.61818703721076,564.007962206806,1058.409194180178,1564.2387764622822,2085.6319673886455,2334.137583202643,2337.1887663759176,2339.7066267180617,2341.9106289339206,2345.3079723445912,2349.140907978463,2353.203871418752,2357.3120736609703,1935.8069164146798,1488.2903938673674,1081.4457502511893,732.8725073811977,728.3246496860063,845.3477520542548,1331.1816321429603,1702.959274533702,1863.823398006684,1645.0315087386193,969.7207329842402,624.0128565806655,540.3392851609464,511.57104695847784,511.06631361889583,510.0308213828226,508.8306776642609,503.734167525854,498.0362889367951,496.09059736932556,494.50114753543494,495.9552936336842,497.37421501605587,498.62763614604927,522.6362358288613,605.5807479634619,718.7823070604393,881.013533497877,965.8519669525418,968.4049595921726,966.3590620801699,961.0874027556474,942.3108678033926,917.4898119048509,889.4617589299949,860.6010119774253,837.1350042362316,814.2888888888889
