timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
1777261271.4251854,-0.09930213789999999,0.0550349198,10.1036934285,0.003665191429188092,-0.04123340357836603,0.002596177262341565,0.0,0.0,0.0
1777261271.526805,0.6293123438,1.1856435983,10.803594039,-0.02703078679026218,-0.050396382151336266,-0.2631302013537951,-0.0027468545527710715,-0.0051212542509291165,-0.026739154770760207
1777261271.6278024,-0.921236701,0.2225325018,10.573883069399999,-0.26389378290154264,0.01511891464540088,-1.1771373140075754,-0.029399453160324097,-0.0035942824557047247,-0.14562701939287748
1777261271.7287002,0.18783657410000001,0.7561319416,10.151549880500001,-0.13377948716536536,0.03375030441044035,-0.35705073172673996,-0.042897507629059306,-0.00018895136256490575,-0.18165264878546072
1777261271.8296382,-0.16630117069999997,0.4139583098,10.2664053653,0.3174972075534185,0.006872233929727673,-1.0635163797027447,-0.010849948540387379,0.0005047187475795082,-0.28900195205314294
1777261271.9305594,-0.3768695595,-0.8805587168,8.930013943199999,0.07422012644105887,0.02275473012287607,-0.6887505560682623,-0.0033595677282808713,0.0028011523710442603,-0.35851145300499554
1777261272.0315146,-0.4510470601,0.4007977855,11.170892308100001,-0.14523321038157813,-0.007788531787024695,-0.5406157358052436,-0.01802162248262016,0.0020148592138714908,-0.4130894486205172
1777261272.1324348,-0.24646072779999997,-0.19381863059999999,8.9623170483,0.28970283921540874,-0.13637566442770693,-0.5966626214099116,0.011215246092354463,-0.011748200162750725,-0.47330475991330895
1777261272.2333808,-0.2644068973,-0.47856452,11.2043918245,-0.04459316238845512,-0.06612616203493515,-0.2357939819444339,0.0067137469714163706,-0.018423368379758234,-0.4971072073199131
1777261272.3343263,-0.5491527867,0.5276173833,10.3046905269,0.1821905572925581,-0.0755945732270044,0.0795651972752915,0.025105058901939273,-0.026054298309019622,-0.48907546086911474
1777261272.4352343,-0.4522434714,0.0741775006,9.1561356789,0.20555615265363217,-0.04016438941151951,0.48808132532021425,0.045847327581789526,-0.030107208162511907,-0.4398241304821895
1777261272.536181,-0.0131605243,0.0143569356,11.601600376099999,-0.258243279448211,-0.08918632477691024,-0.46257770162544715,0.019778529811849153,-0.03911027019541857,-0.48651980667683725
1777261272.637111,-1.1377871463,-0.3960121403,10.1324072997,0.398895000543304,-0.056810467152415424,1.2470813837812482,0.06003899244760408,-0.04484414925380327,-0.3606519131532635
1777261272.7382324,0.0394815729,0.6711867393,10.5116696818,0.11301006906663283,0.06093380751025203,0.12538009014014265,0.07146673174201557,-0.038682435769384106,-0.34797329969284213
1777261272.8394423,0.36011980130000004,0.0179461695,10.2376914941,-0.056505034533316414,-0.1281289837120337,-0.756862030127341,0.06574786403844293,-0.05165035469721501,-0.42457521412231763
1777261272.9407032,-0.056231331100000004,-1.1772687192,9.8045906035,-0.35705073172673996,-0.1742493091959839,0.971733877663493,0.029592585420524613,-0.06929499665745659,-0.3261765666262465
1777261273.0419343,-0.7034898444000001,-0.4007977855,9.309276325299999,0.38362336958835364,-0.11560624632897441,3.6839755352626806,0.06842720040956628,-0.08099794392923387,0.046756322458407995
1777261273.1431005,-0.7992027483999999,-0.1591227029,12.3613215516,-0.5421428989007386,0.06520986417763813,1.9949331516451685,0.01358063727361828,-0.07440090661682548,0.24857622506260196
1777261273.2445972,0.0323031051,0.020338992099999998,10.534401496500001,0.36697729184745775,0.05436700619962337,1.8854355576981745,0.0508276200764379,-0.06888283509048183,0.43994170558012635
1777261273.34577,-0.8446663778000001,-0.8685946038000001,10.4733845202,-0.11789699097221695,-0.14019357216644454,0.5978843518863075,0.03889966487288821,-0.08306659529366657,0.5004312711525318
1777261273.4469247,-0.1351944769,-0.143569356,10.454241939400001,0.060781091200702526,0.018784106074588972,1.5086844220395483,0.04504796425416502,-0.08116649272106093,0.6530419485083953
1777261273.5484056,-0.4510470601,0.849452023,9.2578306394,0.13775011121365247,0.06612616203493515,1.8471037640012489,0.05902697789676256,-0.0744559462607009,0.8404878132614078
1777261273.6494982,-0.3505485109,0.5766702466,11.130214323899999,0.028252517266658207,-0.16401731645616713,-0.1357647991895089,0.06188309767343768,-0.0910368794506959,0.8267629998480879
1777261273.7520688,0.1806581063,0.40319060809999996,10.497312746199999,-0.2692388537357753,0.0879645943005142,0.9419541973013397,0.0342671247388637,-0.08201430406197519,0.9233797446356388
1777261273.8550072,0.5874379483000001,0.933200814,9.5557370531,0.21975876944173603,-0.20250182646264206,-0.4361577800733829,0.05688874384427827,-0.10285952083319111,0.878482354666866
1777261273.9562902,-0.1854437515,1.1856435983,10.271191010499999,-0.05207626155638081,-0.09040805525330627,-1.2034045192500902,0.05161430002134859,-0.11201632653164967,0.7565978463833297
1777261274.0611548,-0.7226324252,1.1258230332999999,11.0392870651,-0.07483099167925687,-0.0024434609527920616,1.3274101626042873,0.043767178211805396,-0.11227255908053271,0.8957961785640429
1777261274.1645398,0.3242274623,-0.514456859,9.9170532657,0.29703322207378496,-0.10995574287564276,0.46746462353103124,0.07447594944570052,-0.12364033043703887,0.9441249954005226
1777261274.2664604,-0.251246373,-0.5108676251000001,10.3716895597,-0.317955356482067,0.14187345157148906,-0.9586002750422356,0.04206974724359669,-0.10918050246117218,0.8464238756970617
1777261274.3679175,-0.0981057266,-0.2380858487,9.6921279413,-0.20876319515417174,-0.09987646644537551,-1.1322387190000214,0.020889234912517075,-0.11931368100142534,0.7315501972606138
1777261274.469145,-0.1483550012,0.056231331100000004,9.5461657627,-0.15027284859671178,-0.06154467274845005,-1.2635747452125947,0.005677486840764696,-0.12554369570967353,0.6036416570719154
1777261274.5707276,0.045463629400000004,0.6532405698,9.4372923344,-0.6482807340376437,0.04245513405476207,0.5232060765166001,-0.06017650843233683,-0.12123099590144686,0.6567902525502772
1777261274.6722372,-0.7345965382,-0.6735795618999999,9.726823869,0.17394387657688487,-0.0033597588100890844,-0.42012256757068506,-0.04251954012981807,-0.12157204357717592,0.6141437909170646
1777261274.7734241,-0.71784678,0.1339980656,10.551151254699999,-0.09010262263420726,0.07727445263204895,0.4922046656780509,-0.05163675337176745,-0.11375287425441934,0.6639484998641881
1777261274.8808649,0.5682953675,-0.35892339,10.573883069399999,0.24831671932749322,-0.047494772269895694,0.03405573702953935,-0.02495742872552764,-0.11885574631160296,0.6676074724325224
1777261274.9869795,-0.5599204884,-0.6640082715,9.6035935051,0.5203044666351596,-0.12049316823455852,-0.717461222263569,0.030254485121579515,-0.13164183378602842,0.5914743432121792
1777261275.087985,-0.3493520996,-0.789631458,9.5389872949,-0.04871650274629172,-0.05390885727097486,-0.17760906800607296,0.02533384776304256,-0.13708692779092982,0.573534840867419
1777261275.1941342,0.1866401628,1.1760723079,10.193424276,0.38117990863556156,-0.12415835966374661,0.20922134408282025,0.06579578883420525,-0.150266237923484,0.595743518458562
1777261275.2960556,-0.8925228298,-0.251246373,10.5056876253,-0.12415835966374661,-0.00717766654882668,2.214844637396454,0.0531414049330156,-0.15099779517238426,0.8214834074117644
1777261275.3973062,-0.1639083481,-1.0229316615,9.9696953629,-0.1317941751412218,-0.0755945732270044,1.4347697282175884,0.039797159231637375,-0.15865179473458846,0.9667547728398622
1777261275.4993784,0.7597211755,0.0658026215,10.6863457316,0.24740042147019622,-0.06230825429619756,0.43203443971554634,0.06504987416137623,-0.1650117377539301,1.0108534953930914
1777261275.6004288,-1.4273186809,-0.6759723845,10.0546405652,-0.11713340942446944,-0.09682214025438543,0.596815337719461,0.05321349899237812,-0.17479565151813453,1.0711619102046228
1777261275.7027402,-0.39361931769999997,-1.0025926694,10.3525469789,-0.20937406039236975,-0.10674870037510319,1.9243782166332979,0.031792151453936546,-0.18571725759353253,1.2680476872519622
1777261275.8050354,-0.6209374647,0.2608176634,8.7158563205,-0.4262312199526652,-0.07208209810736581,0.12935071418842975,-0.011809239513249116,-0.193090907373723,1.2812796392939565
1777261275.9061172,0.23569302609999998,-0.4199403663,10.2065848003,0.21197023765471132,-0.13393220347491486,-0.7170030733349204,0.009617103860524612,-0.2066290220270368,1.208803643515954
1777261276.0072632,-1.2047861791,-0.8111668613999999,9.7698946758,-0.19486601098516687,-0.18875735860318674,0.3150537466006264,-0.010092810323643783,-0.22572107056279866,1.2406700643325208
