timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
1777262966.8251295,-0.1088734283,-0.0382851616,10.1013006059,0.004276056667386108,-0.04016438941151951,0.0022907446432425577,0.0,0.0,0.0
1777262966.9266346,-0.6628118601999999,0.44386859230000003,11.258230333,-0.3174972075534185,0.06429356632034111,-0.45921794281535805,-0.032227567108968506,0.006526121093254325,-0.04661293616963362
1777262967.0276673,-0.1603191142,0.394815729,9.6095755616,0.0198531202414355,-0.11407908323347936,-1.9651534712830154,-0.030221752094188654,-0.004999600568596051,-0.24515776394030386
1777262967.1286016,-0.5204389155,-0.2931207685,10.0426764522,0.006108652381980153,-0.059101211795657985,-1.7035504330247153,-0.02960517974338649,-0.010964938062606979,-0.4171043782702571
1777262967.2295964,-0.5599204884,-0.0502492746,10.394421374399998,-0.08888089215781124,-0.05589416929511841,-1.079398875895893,-0.03858168992498642,-0.01660995992938632,-0.5261180792385531
1777262967.3305962,-0.7381857721,-0.1603191142,9.499505722,-0.048411070127192715,0.0160352125026979,0.955087799922597,-0.043471199882195506,-0.014990406158071007,-0.4296543717546869
1777262967.431535,-0.6592226263,0.0047856452,10.4961163349,-0.696233655236188,0.02580905631386615,1.013883579099156,-0.11374818747060933,-0.012385271062119715,-0.3273141829853341
1777262967.532469,-0.20937197749999997,0.7668996433,8.5016986978,-0.1230893454969001,0.06566801310628666,1.161254817814427,-0.12617209099248605,-0.005757133947470838,-0.21010405596256654
1777262967.6333847,0.0693918554,-0.9308079913999999,11.3694965839,-0.3405573702953935,0.009315694882519734,0.061850105367549056,-0.16053966632376904,-0.004817034353207044,-0.2038624111154053
1777262967.7343514,-0.0933200814,-0.4510470601,9.032905315,0.3242167251735967,0.000916297857297023,0.9715811613539433,-0.1278045761013768,-0.004724518789695808,-0.10576507527232508
1777262967.8352947,-0.1854437515,-0.8458627891,12.599407400299999,-0.8634580141928946,-0.04657847441259867,0.5465716718776742,-0.21496490073571115,-0.009426304961162377,-0.05059231229632886
1777262967.9362178,0.49292145559999995,-0.20578274359999998,9.8309116521,0.3908010361371803,-0.11881328882951399,0.4575380634103135,-0.17552406378184687,-0.021417305801375897,-0.004416170243270109
1777262968.0372074,-0.4677968183,0.041874395499999995,10.0031948793,0.0,-0.08872817584826173,-0.09330966513474685,-0.17552406378184687,-0.030377927028159304,-0.013839474149577617
1777262968.1381218,-0.6723831506,-0.9224331123,7.5290163108999995,0.24846943563704274,-0.13652838073725643,0.4422664324553631,-0.15044990031054184,-0.04415561734367663,0.030791612152142933
1777262968.2392557,0.514456859,0.2656033086,9.8871429832,-0.18845192598408772,-0.059406644414756994,0.1605048413365285,-0.16950876411142185,-0.050163638428394886,0.04702408042987785
